,ts-travel2-service-5c66d57d58-zxw8n,ts-gateway-service-6f6cfc45b-d9pnv,ts-basic-service-5dc8d4f9fd-llznp,ts-station-service-7f4f5f6f77-hp2zq,ts-train-service-86f5f97bc9-tlpss,ts-route-service-b6c59fb57-dz9bw,ts-price-service-76846864d9-nmjz7,ts-seat-service-5c95b49cff-mxdsg,ts-order-other-service-6cdbf9b4cc-swvb5,ts-config-service-5fcd447d84-9qltf,ts-auth-service-7f8d7d756d-kzp47,ts-verification-code-service-7b6dc75c45-r66rb,ts-food-service-f5756978c-6sb8t,ts-train-food-service-59bbbdd99b-cz98n,ts-travel-service-64469b5b48-5rjvb,ts-station-food-service-dc4d75dd-k65k2,ts-preserve-other-service-66646bdb5b-l8hp6,ts-security-service-cb9788d56-bdkcx,ts-order-service-5b67c48447-fj8b7,ts-contacts-service-866bd68c97-dzqgd,ts-assurance-service-69876c9868-wqgrl,ts-delivery-service-7d97b69596-gfnbr,ts-user-service-687d654649-f8jtd,ts-preserve-service-b5ccf8557-l5l4p,ts-execute-service-775f544d9-tmwcv,ts-inside-payment-service-6f94c49ccd-t4k6c,ts-payment-service-7fc6f5476f-pqwgt,ts-cancel-service-756f6c4675-prw5z
1675078761582,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1101.75,2355.09375,1.0,1.75,6.25,7.0,12.25,7.0,2.0,6.25,1586.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078761587,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1103.0,2355.09375,1.0,1.75,6.25,7.0,12.25,7.0,2.0,6.25,1586.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762640,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1104.25,2355.09375,1.0,1.75,6.25,7.0,12.25,7.0,2.0,6.25,1586.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762670,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1104.25,2355.09375,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1586.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762673,8.5,0,71.875,577.5,378.0,391.5,378.0,189.5,1104.25,2355.09375,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1586.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762679,8.5,0,71.875,613.9375,378.0,391.5,378.0,189.5,1104.25,2355.09375,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1586.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762686,8.5,0,71.875,613.9375,414.4375,391.5,378.0,189.5,1104.25,2355.09375,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1586.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762706,8.5,0,71.875,613.9375,414.4375,427.9375,378.0,189.5,1104.25,2355.09375,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1586.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762721,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,189.5,1104.25,2355.09375,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1586.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762727,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,196.375,1104.25,2355.09375,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1586.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762734,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,196.375,1104.25,2355.09375,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1685.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762745,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,196.375,1104.25,2453.78125,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1685.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762749,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,203.25,1104.25,2453.78125,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1685.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762754,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,203.25,1104.25,2453.78125,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1787.1875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762786,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,203.25,1104.25,2555.90625,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1787.1875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762789,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,210.125,1104.25,2555.90625,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1787.1875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762795,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,210.125,1104.25,2555.90625,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1892.75,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762804,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,210.125,1104.25,2661.46875,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1892.75,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762807,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,217.0,1104.25,2661.46875,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,1892.75,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762812,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,217.0,1104.25,2661.46875,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,2001.75,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762841,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,217.0,1104.25,2770.46875,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,2001.75,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762845,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,223.875,1104.25,2770.46875,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,2001.75,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762850,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,223.875,1104.25,2770.46875,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,2114.1875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762858,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,223.875,1104.25,2882.90625,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,2114.1875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762862,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,230.75,1104.25,2882.90625,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,2114.1875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078762867,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,230.75,1104.25,2882.90625,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,2230.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078763915,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,230.75,1104.25,2998.78125,1.0,1.75,6.25,7.0,12.75,7.0,2.0,6.25,2230.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078763928,8.5,0,71.875,613.9375,414.4375,427.9375,414.4375,230.75,1104.25,2998.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2230.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078763931,8.5,0,79.0,613.9375,414.4375,427.9375,414.4375,230.75,1104.25,2998.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2230.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078763937,8.5,0,79.0,653.9375,414.4375,427.9375,414.4375,230.75,1104.25,2998.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2230.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078763942,8.5,0,79.0,653.9375,454.4375,427.9375,414.4375,230.75,1104.25,2998.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2230.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078763979,8.5,0,79.0,653.9375,454.4375,467.9375,414.4375,230.75,1104.25,2998.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2230.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078763994,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,230.75,1104.25,2998.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2230.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078763999,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,237.875,1104.25,2998.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2230.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764005,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,237.875,1104.25,2998.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2349.5,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764028,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,237.875,1104.25,3118.21875,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2349.5,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764031,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,245.0,1104.25,3118.21875,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2349.5,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764064,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,245.0,1104.25,3118.21875,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2472.5,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764074,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,245.0,1104.25,3241.21875,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2472.5,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764078,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,252.125,1104.25,3241.21875,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2472.5,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764082,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,252.125,1104.25,3241.21875,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2599.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764107,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,252.125,1104.25,3367.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2599.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764111,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,259.25,1104.25,3367.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2599.0625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764115,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,259.25,1104.25,3367.78125,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2729.1875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764124,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,259.25,1104.25,3497.90625,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2729.1875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764127,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,266.375,1104.25,3497.90625,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2729.1875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764132,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,266.375,1104.25,3497.90625,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2862.875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764159,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,266.375,1104.25,3631.59375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2862.875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764163,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,273.5,1104.25,3631.59375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,2862.875,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764168,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,273.5,1104.25,3631.59375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764762,8.5,0,79.0,653.9375,454.4375,467.9375,454.4375,273.5,1104.25,3768.84375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764771,9.0,0,79.0,653.9375,454.4375,467.9375,454.4375,273.5,1104.25,3768.84375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764773,9.0,0,84.0,653.9375,454.4375,467.9375,454.4375,273.5,1104.25,3768.84375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764778,9.0,0,84.0,696.4375,454.4375,467.9375,454.4375,273.5,1104.25,3768.84375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764784,9.0,0,84.0,696.4375,496.9375,467.9375,454.4375,273.5,1104.25,3768.84375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764804,9.0,0,84.0,696.4375,496.9375,510.4375,454.4375,273.5,1104.25,3768.84375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764816,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,273.5,1104.25,3768.84375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764822,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,278.5,1104.25,3768.84375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764829,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,278.5,1244.0,3768.84375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764881,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,278.5,1244.0,3908.59375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764885,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1244.0,3908.59375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078764890,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,3908.59375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078766168,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,1.0,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078766176,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,1.5,1.75,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078767872,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,1.5,3.0,6.25,7.0,13.25,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078770909,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,1.5,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
1675078770922,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,1.5,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3000.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.5
1675078770932,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,1.5,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3001.375,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.5
1675078770949,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,1.5,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.5
1675078770978,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,1.5,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,8.0,1.0,1.5,4.5,1.0,1.5
1675078771196,9.0,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,1.5,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771204,9.5,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,1.5,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771208,9.5,0,84.0,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,2.0,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771213,9.5,0,89.25,696.4375,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,2.0,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771215,9.5,0,89.25,741.5625,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,2.0,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771220,9.5,0,89.25,741.5625,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,2.5,3.0,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771221,9.5,0,89.25,741.5625,496.9375,510.4375,496.9375,283.5,1386.25,4050.84375,2.5,4.75,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771229,9.5,0,89.25,741.5625,542.0625,510.4375,496.9375,283.5,1386.25,4050.84375,2.5,4.75,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771249,9.5,0,89.25,741.5625,542.0625,555.5625,496.9375,283.5,1386.25,4050.84375,2.5,4.75,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771267,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,283.5,1386.25,4050.84375,2.5,4.75,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771275,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,288.75,1386.25,4050.84375,2.5,4.75,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771277,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,288.75,1531.125,4050.84375,2.5,4.75,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771284,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,288.75,1531.125,4050.84375,2.5,6.5,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771294,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,288.75,1531.125,4195.71875,2.5,6.5,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771296,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,294.0,1531.125,4195.71875,2.5,6.5,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771301,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,294.0,1678.625,4195.71875,2.5,6.5,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771365,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,294.0,1678.625,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.0,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771371,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,294.0,1678.625,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,6.25,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771378,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,294.0,1678.625,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3002.625,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771400,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,294.0,1678.625,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771417,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,294.0,1683.125,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,6.25,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771434,9.5,0,89.25,741.5625,542.0625,555.5625,542.0625,294.0,1683.125,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771438,11.25,0,89.25,741.5625,542.0625,555.5625,542.0625,294.0,1683.125,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771441,11.25,0,95.375,741.5625,542.0625,555.5625,542.0625,294.0,1683.125,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771445,11.25,0,95.375,789.75,542.0625,555.5625,542.0625,294.0,1683.125,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771448,11.25,0,95.375,837.9375,542.0625,555.5625,542.0625,294.0,1683.125,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771453,11.25,0,95.375,837.9375,590.25,555.5625,542.0625,294.0,1683.125,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771467,11.25,0,95.375,837.9375,590.25,603.75,542.0625,294.0,1683.125,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771477,11.25,0,95.375,837.9375,590.25,603.75,590.25,294.0,1683.125,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771481,11.25,0,95.375,837.9375,590.25,603.75,590.25,300.125,1683.125,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771494,11.25,0,95.375,837.9375,590.25,603.75,590.25,300.125,1833.6875,4343.21875,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771503,11.25,0,95.375,837.9375,590.25,603.75,590.25,300.125,1833.6875,4493.78125,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771506,11.25,0,95.375,837.9375,590.25,603.75,590.25,306.25,1833.6875,4493.78125,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771552,11.25,0,95.375,837.9375,590.25,603.75,590.25,306.25,1987.3125,4493.78125,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771565,11.25,0,95.375,837.9375,590.25,603.75,590.25,306.25,1987.3125,4647.40625,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771567,11.25,0,97.125,837.9375,590.25,603.75,590.25,306.25,1987.3125,4647.40625,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771571,11.25,0,97.125,887.0,590.25,603.75,590.25,306.25,1987.3125,4647.40625,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
1675078771574,11.25,0,97.125,936.0625,590.25,603.75,590.25,306.25,1987.3125,4647.40625,2.5,6.5,6.25,7.0,13.75,7.0,2.5,8.0,3007.125,8.0,3.0,18.25,9.25,1.0,1.5,4.5,1.0,1.5
